%OpenBCI Raw EEG Data
%Number of channels = 4
%Sample Rate = 200.0 Hz
%First Column = SampleIndex
%Last Column = Timestamp 
%Other Columns = EEG data in microvolts followed by Accel Data (in G) interleaved with Aux Data
198, -299.00, -492.60, -45.50, -467.17, 0.000, 0.000, 0.000, 18:47:42.103, 1567561662103
199, -324.37, -496.08, -78.82, -495.66, 0.000, 0.000, 0.000, 18:47:42.104, 1567561662104
200, -303.24, -500.53, -81.30, -490.86, 0.000, 0.000, 0.000, 18:47:42.104, 1567561662104
0, -299.44, -505.91, -53.11, -478.60, 0.000, 0.000, 0.000, 18:47:42.104, 1567561662104
1, -319.26, -497.66, -69.92, -491.44, 0.000, 0.000, 0.000, 18:47:42.115, 1567561662115
2, -307.01, -488.71, -77.15, -494.96, 0.000, 0.000, 0.000, 18:47:42.115, 1567561662115
3, -292.01, -499.83, -49.54, -477.25, 0.000, 0.000, 0.000, 18:47:42.126, 1567561662126
4, -304.01, -489.89, -47.29, -475.25, 0.000, 0.000, 0.000, 18:47:42.126, 1567561662126
5, -301.12, -478.87, -68.36, -486.56, 0.000, 0.000, 0.000, 18:47:42.126, 1567561662126
6, -282.06, -487.56, -51.85, -478.81, 0.000, 0.000, 0.000, 18:47:42.126, 1567561662126
7, -296.39, -492.71, -41.97, -473.24, 0.000, 0.000, 0.000, 18:47:42.137, 1567561662137
8, -318.57, -491.05, -72.01, -489.36, 0.000, 0.000, 0.000, 18:47:42.137, 1567561662137
9, -281.30, -472.42, -52.12, -472.17, 0.000, 0.000, 0.000, 18:47:42.148, 1567561662148
10, -274.57, -481.26, -29.00, -461.20, 0.000, 0.000, 0.000, 18:47:42.148, 1567561662148
11, -320.44, -497.76, -66.96, -486.65, 0.000, 0.000, 0.000, 18:47:42.160, 1567561662160
12, -304.99, -490.99, -74.87, -492.94, 0.000, 0.000, 0.000, 18:47:42.160, 1567561662160
13, -281.74, -485.23, -45.99, -464.02, 0.000, 0.000, 0.000, 18:47:42.171, 1567561662171
14, -315.83, -500.08, -57.78, -475.11, 0.000, 0.000, 0.000, 18:47:42.171, 1567561662171
15, -305.18, -481.45, -69.65, -483.29, 0.000, 0.000, 0.000, 18:47:42.182, 1567561662182
16, -285.47, -491.56, -57.64, -476.82, 0.000, 0.000, 0.000, 18:47:42.182, 1567561662182
17, -295.17, -495.03, -43.25, -472.85, 0.000, 0.000, 0.000, 18:47:42.193, 1567561662193
18, -317.40, -495.27, -75.45, -492.19, 0.000, 0.000, 0.000, 18:47:42.193, 1567561662193
19, -296.92, -497.22, -69.83, -485.08, 0.000, 0.000, 0.000, 18:47:42.205, 1567561662205
20, -287.88, -501.10, -54.02, -477.58, 0.000, 0.000, 0.000, 18:47:42.205, 1567561662205
21, -310.28, -494.55, -63.94, -485.14, 0.000, 0.000, 0.000, 18:47:42.216, 1567561662216
